label,timestamp,velocity,acceleration,echo_index,echo_amplitude,echo_width,Peak Frequency,Spectral Centroid,Trend_5,Mean_5,Centroid_Trend_5,Trend_10,Mean_10,Centroid_Trend_10,Trend_25,Mean_25,Centroid_Trend_25,Trend_50,Mean_50,Centroid_Trend_50
people_with_keeping_distance,2322843.0,0.03803099833468958,0.0018816890605500057,13839.0,286.58342,3.0,40976.5625,199913.09266702126,-2922.0,16042.2,-114993.22615717305,-6549.0,15064.9,831.3374989902368,9437.0,12520.88,4352.9894700047735,400.0,11709.6,-64117.311864283634
people_with_keeping_distance,2323008.0,0.04587619153509802,0.0037629574686355452,16583.0,363.79562,13.0,40976.5625,278990.74983334437,222.0,16006.6,-77.05224976426689,15250.0,14684.4,11475.759499496897,10781.0,13008.12,14935.674553192512,5907.0,11772.48,-9539.83776576334
people_with_keeping_distance,2323254.0,0.021144075434731898,-0.002665749828687323,15487.0,296.34026,5.0,40273.4375,197427.77549377637,-784.0,15831.8,-84735.82771146996,-853.0,16099.8,-53523.47842821106,-2906.0,13395.52,-27731.15718003307,6594.0,11868.7,15861.066603781219
people_with_keeping_distance,2323447.5,0.011768480894394504,-0.0048897367125621495,15535.0,351.67746,11.0,39882.8125,227557.38285163802,-1444.0,15684.6,44608.98188687049,-502.0,16019.3,-51893.474181259284,-870.0,13281.2,-30389.46266547992,10903.0,12001.54,26584.749161046522
people_with_keeping_distance,2323676.75,-0.022522914382365353,-0.013228916688944551,15380.0,300.51524,12.0,41367.1875,155975.04716303205,1541.0,15364.8,-43938.04550398921,-960.0,15953.6,-122452.31575375953,-2921.0,13240.2,-131662.337783736,10685.0,12216.5,-23674.988164871873
people_with_keeping_distance,2323876.5,-0.06253303819048134,-0.02263198255115707,14343.0,258.12134000000003,13.0,40078.125,186773.9522250815,-2240.0,15465.6,-92216.79760826286,-2418.0,15753.9,-128132.36659911281,-1292.0,13081.88,-53238.50417589329,11102.0,12409.46,-113182.10160985566
people_with_keeping_distance,2324076.0,-0.0947139682399418,-0.029601746293434334,13783.0,233.51292,17.0,41093.75,214331.83300385837,-1704.0,14905.6,16904.057510082,-2578.0,15456.1,-64735.969079250266,-3257.0,13007.8,-51920.02687457102,13762.0,12620.3,-54259.93584012092
people_with_keeping_distance,2324276.0,-0.13517496665472892,-0.038314576243878004,12802.0,234.87564,17.0,39648.4375,174205.1885832608,-2733.0,14368.6,-53352.19426837721,-3469.0,15100.2,-107958.41462198552,-1116.0,12838.28,-79547.10731870876,12762.0,12875.92,-28707.684381333645
people_with_keeping_distance,2324476.25,-0.09745596173536629,-0.026849567139520622,11436.0,352.69312,16.0,41250.0,249279.02754359518,-3944.0,13548.8,93303.98038056312,-5543.0,14616.7,66330.62657882765,-348.0,12739.0,-26764.66482798016,-4964.0,13103.84,-22922.98443283222
people_with_keeping_distance,2324675.0,-0.1589560170026303,-0.041054261778160274,10182.0,258.67608,17.0,40976.5625,177249.89008782752,-4161.0,12509.2,-9524.06213725399,-3657.0,13937.0,-22663.20257919375,-847.0,12674.92,-66151.7656782573,-6224.0,12979.48,-74136.60698176073
people_with_keeping_distance,2324905.75,-0.11249649313821403,-0.026898301092233526,9085.0,332.0371,17.0,40429.6875,277561.32215471787,-4698.0,11457.6,63229.4891508595,-7498.0,13461.6,-1429.4276786264963,-2290.0,12597.16,121874.56272617533,-7308.0,12833.06,25599.88399534099
people_with_keeping_distance,2325135.5,-0.07142593800091054,-0.014946145870638139,7197.0,356.31672000000003,15.0,41132.8125,266421.5218994932,-5605.0,10140.4,92216.33331623237,-8290.0,12523.0,68993.74640571681,-200.0,12430.04,102217.37661562604,-9261.0,12649.14,22016.417856676213
people_with_keeping_distance,2325545.75,-0.03664530890026626,-0.004698293671463901,6246.0,274.93816,17.0,40585.9375,268020.57956171484,-5190.0,8829.2,18741.552018119663,-9289.0,11598.9,40463.19671007682,-112.0,12384.0,-7064.770656748209,-8160.0,12444.9,37945.63149233055
people_with_keeping_distance,2325590.25,0.033076446609556484,0.01280813250490253,5394.0,448.51346,15.0,250625.0,252248.01237353226,-4788.0,7620.8,74998.12228570474,-9986.0,10584.8,96272.9652105002,2914.0,12345.44,-12592.276259893231,-10943.0,12264.66,13120.028537265083
people_with_keeping_distance,2325761.25,-0.092483206861735,-0.019233072318545562,4534.0,224.33064000000002,17.0,40507.8125,194573.20724905425,-4551.0,6491.2,-82988.11490566362,-9809.0,9500.2,7799.2550239727425,2480.0,12427.6,39070.298650401324,-10808.0,12028.6,-26166.64045178896
people_with_keeping_distance,2326014.5,-0.2067559077567091,-0.046723860690670194,3578.0,240.73064,16.0,41210.9375,194962.15890356764,-3619.0,5389.8,-71459.36299592553,-10205.0,8423.7,-19369.674100290722,-16810.0,12488.56,-4119.596264463384,-12531.0,11793.32,-77975.58885924763
people_with_keeping_distance,2326244.25,-0.1379838077922515,-0.026745356649626406,4483.0,305.61314,13.0,40976.5625,295872.78368538804,-1763.0,4847.0,27852.204123673204,-8319.0,7493.7,121667.59510212723,3150.0,11852.36,28357.793351540575,-9615.0,11560.8,97290.3349728605
people_with_keeping_distance,2326661.5,-0.07752359053971399,-0.008913893224516481,13779.0,359.93814,4.0,40312.5,242037.9757852665,8385.0,6353.6,-10210.036588265764,2343.0,7591.4,-7241.0517583286855,-2561.0,12350.2,-8913.278136720939,-1514.0,11554.42,49328.86779840183
people_with_keeping_distance,2326711.25,-0.006649973739142806,0.00883173426422883,15349.0,495.98944,10.0,41367.1875,207531.9638163504,10815.0,8344.6,12958.756567296165,5167.0,7982.7,30282.073728522897,-688.0,12310.56,-71918.89321654689,1715.0,11555.54,-75710.78459133834
people_with_keeping_distance,2326875.25,-0.0267635739803141,0.0034550669092656538,13385.0,263.73789999999997,17.0,39687.5,209021.33288303134,9807.0,10114.8,14059.173979463696,4300.0,8303.0,-68539.98927168653,-2955.0,12204.48,-69406.03003376024,1011.0,11550.56,-56433.431466626935
people_with_keeping_distance,2327284.25,-0.06564198971592343,-0.006563227909742789,11348.0,267.9959,13.0,40195.3125,169965.71956984734,6865.0,11668.8,-125907.0641155407,4151.0,8529.3,-96455.80232964584,-5413.0,12004.8,-144940.59925434698,74.0,11530.04,-7340.640764597512
people_with_keeping_distance,2327330.0,0.004061933537060497,0.010842569240093525,11710.0,511.49292,14.0,250625.0,280661.2703955461,-2069.0,13114.2,38623.29461027961,5464.0,8980.6,12640.690833831264,-4651.0,11802.76,1593.4683124374715,1719.0,11538.76,2126.738681316201
people_with_keeping_distance,2327524.25,-0.05610476142694705,-0.0046967789007586695,9845.0,287.14754,16.0,40703.125,166166.68717145897,-5504.0,12327.4,-41365.27664489145,4451.0,9340.5,-86081.32520207329,-6426.0,11542.12,-115996.91603378736,1644.0,11535.84,8891.864319088927
people_with_keeping_distance,2327723.25,-0.12280328435874774,-0.02116420467192868,8112.0,297.32092,17.0,40859.375,158642.31464205805,-5273.0,10880.0,-50379.018240973295,3578.0,9612.3,-35930.8926069962,-8867.0,11215.76,-24306.08632270948,841.0,11534.06,42441.036826116964
people_with_keeping_distance,2327913.75,-0.18862645107561019,-0.036685867376920214,6542.0,239.61257999999998,18.0,40156.25,183052.53217731536,-4806.0,9511.4,13086.812607468019,2964.0,9813.1,-11909.626726252289,-7297.0,10798.28,-16860.56048970591,-292.0,11519.48,-61985.640114533744
people_with_keeping_distance,2328121.5,-0.2594152327152812,-0.052599822291081594,4818.0,225.07208,16.0,40351.5625,183941.16508244807,-6892.0,8205.4,-96720.10531309803,335.0,9937.1,-111931.61860293997,-11765.0,10437.44,-95049.58475089629,416.0,11479.16,-11618.938114568416
people_with_keeping_distance,2328313.25,-0.3275246912138601,-0.06725233467001059,1491.0,277.57046,15.0,40273.4375,176689.61096113786,-8354.0,6161.6,10522.923789678898,-12288.0,9637.9,-65348.36482412863,-13996.0,9833.76,-20738.164532638504,-4311.0,11420.94,-87365.46431901399
people_with_keeping_distance,2328710.25,-0.4159013457585311,-0.08276059962445924,569.0,330.2789,16.0,41054.6875,176641.07923007317,-7543.0,4306.4,17998.764588015125,-14780.0,8316.9,-30890.884586277243,-14966.0,9237.04,-50916.303621564846,-17824.0,11316.28,-48517.85344373627
people_with_keeping_distance,2328754.0,-0.4593213173802594,-0.09276603805570252,562.0,258.75644,16.0,41367.1875,183664.5365859198,-5980.0,2796.4,612.0044086044363,-12823.0,6838.2,-25356.79629711155,-14818.0,8638.12,27689.48942288774,-15843.0,10959.66,-74282.30893119815
people_with_keeping_distance,2328943.75,-0.3060831767498897,-0.049694376133871024,16890.0,456.97344,4.0,40937.5,262040.54432789423,12072.0,4866.0,78099.37924544615,5542.0,7188.7,92074.82475804689,2547.0,8698.52,75266.59210281272,-1411.0,10969.36,-25596.84061887383
people_with_keeping_distance,2329163.75,-0.192220561090653,-0.018153079838737006,16243.0,287.2268,5.0,40546.875,257584.69329181738,14752.0,7151.0,80895.08233067952,4533.0,7678.2,-23076.57710372872,2460.0,8774.52,43252.86028795902,608.0,10928.2,17572.236890842585
people_with_keeping_distance,2329360.25,-0.08338037244538313,0.0103038615712466,14516.0,349.64662,12.0,40976.5625,276683.834394403,13947.0,9756.0,100042.7551643298,4671.0,7958.8,110517.14722294401,1714.0,8803.84,102478.64581114217,-2524.0,10905.82,10431.97451597359
people_with_keeping_distance,2329552.75,-0.0004703782600282702,0.030825658080188622,14924.0,324.34938,13.0,40976.5625,246360.5167058421,14362.0,12627.0,62695.980119922315,6812.0,8466.7,87718.20206378406,3488.0,8888.72,-2918.5108377530705,1006.0,10863.5,-7391.779196127463
people_with_keeping_distance,2329779.5,0.08599215925445766,0.05100200944317118,14805.0,346.61822,3.0,41171.875,254716.44382156004,-2085.0,15475.6,-7324.100506334187,8263.0,9136.0,71663.91164424468,4623.0,9023.48,77466.55373373252,3021.0,10881.24,-21327.248550015298
people_with_keeping_distance,2330032.25,0.1255738935657005,0.05777212957286406,16462.0,389.62784,6.0,41210.9375,176180.79176920364,219.0,15390.0,-81403.90152261374,11644.0,10128.0,-7760.373313244432,7377.0,9274.68,-101380.53038551423,5433.0,10974.8,-67220.86399688118
people_with_keeping_distance,2330244.0,0.15716824801664495,0.0626759784637445,16293.0,248.80204,4.0,40859.375,207478.81061386428,1777.0,15400.0,-69205.0237805387,14802.0,11275.5,30789.199652726413,9096.0,9563.0,-58942.7112856289,4918.0,11080.08,51792.05118532173
people_with_keeping_distance,2330441.0,0.1836902884998916,0.0662636996566912,17455.0,316.76923999999997,2.0,40820.3125,200063.17448546222,2531.0,15987.8,-46297.342220379884,16886.0,12871.9,23422.095255389053,11209.0,9973.32,-67957.40507625262,10058.0,11201.68,35859.02920159508
people_with_keeping_distance,2330650.75,0.20050417973105295,0.0670013045629798,16556.0,222.24254000000002,4.0,40117.1875,204743.37268785643,1751.0,16314.2,-49973.071133703605,15994.0,14470.6,21078.836101936642,11162.0,10385.72,-47504.63968567582,10198.0,11384.86,-70341.97753060661
people_with_keeping_distance,2330871.25,0.2118032784412659,0.06612251197616431,16160.0,269.31741999999997,4.0,40546.875,183143.41830424397,-302.0,16585.2,6962.626535040326,-730.0,16030.4,-78897.12602365026,11626.0,10816.36,-11429.78894481028,13680.0,11580.9,-81696.87032918152
people_with_keeping_distance,2331310.75,0.2028205027484486,0.05660864746598262,15198.0,237.68088,16.0,41093.75,178974.06054765647,-1095.0,16332.4,-28504.75006620781,-1045.0,15861.2,-78610.63274416092,11620.0,11242.92,-15988.098355911177,13144.0,11835.26,23471.151949003543
people_with_keeping_distance,2331510.0,0.169030480038467,0.045407530261278264,14195.0,435.12908,16.0,41015.625,158157.21116723996,-3260.0,15912.8,-41905.96331822226,-321.0,15656.4,-118526.62322716301,9712.0,11667.6,-137715.57251814808,-6193.0,12078.08,-40924.544000791066
people_with_keeping_distance,2331599.5,0.13861998906754106,0.036843653769053755,13473.0,255.08062,6.0,40585.9375,189517.3832502133,-3083.0,15116.4,-15225.989437643148,-1451.0,15552.1,-56843.13345562882,-306.0,12027.2,-52520.592535053205,12140.0,11939.78,-77997.60708363418
people_with_keeping_distance,2331791.0,0.11284560403790954,0.028669995376876756,12606.0,245.50502,15.0,39882.8125,187654.64589791407,-3554.0,14326.4,4511.227593670104,-2199.0,15320.3,-67061.79792364597,-2743.0,11980.28,-19877.31791843634,-3734.0,12165.24,-63296.60802407336
people_with_keeping_distance,2332200.0,0.1659257566368482,0.03892508760836408,11412.0,387.76572,16.0,39765.625,268827.5811148638,-3786.0,13376.8,89853.52056720734,-5050.0,14981.0,92646.78934566016,-1973.0,11822.8,59806.24823183246,-4625.0,12066.68,-10623.275918033498
people_with_keeping_distance,2332243.25,0.10455009174155314,0.023288570690421433,11063.0,237.48882,13.0,40703.125,165577.9443019836,-3132.0,12549.8,7420.733134743641,-5230.0,14441.1,-41900.86631188067,-285.0,11729.92,-4387.7752678637335,-5277.0,11967.2,-112849.41861480798
people_with_keeping_distance,2332440.25,0.1485834137003905,0.033104510228969215,10651.0,379.6561,16.0,41093.75,283508.5013867619,-2822.0,11841.0,93991.11813654861,-6804.0,13876.9,83445.32690129968,-1059.0,11702.04,2847.2309912157943,-6110.0,11853.42,-31397.817437432415
people_with_keeping_distance,2332631.0,0.08154327461214836,0.01478671404761554,9587.0,266.29334,15.0,40625.0,162900.7603096101,-3019.0,11063.8,-24753.885588303965,-6969.0,13090.1,-41842.612378246326,-258.0,11617.12,-3265.926861848857,-6774.0,11709.94,-116167.04177349852
people_with_keeping_distance,2333039.5,0.12710145515553695,0.02462855926790595,7655.0,321.41658,17.0,40156.25,268774.4215007481,-3757.0,10073.6,-53.159614115720615,-8505.0,12200.0,85631.00319650411,-457.0,11529.52,110132.10685869004,-8616.0,11535.82,-13389.181704498245
people_with_keeping_distance,2333082.75,0.16380886748836992,0.03350500280397252,7771.0,446.9892,16.0,40703.125,286372.3833088562,-3292.0,9345.4,120794.43900687262,-7427.0,11361.1,107398.32276119976,1229.0,11515.88,103319.85113154087,-9208.0,11365.82,103423.9823440887
people_with_keeping_distance,2333279.75,0.059313631702242325,0.005739510221387946,6656.0,251.14222,15.0,40312.5,170201.91291209267,-3995.0,8464.0,-113306.58847466923,-7539.0,10506.9,12044.701744852704,1838.0,11520.44,-13739.252170355408,-7183.0,11159.36,-29711.1797549286
people_with_keeping_distance,2333470.25,-0.03326096283384295,-0.017747690318865205,6268.0,236.68295999999998,18.0,40234.375,173904.9514947011,-3319.0,7587.4,11004.191185090982,-7205.0,9714.2,-15612.431755512196,4777.0,11578.44,-2784.659466436773,-10315.0,11007.94,-105085.79833864328
people_with_keeping_distance,2333669.25,-0.11887922438029755,-0.03839604703788614,5184.0,245.07906,16.0,39882.8125,182122.1264358023,-2471.0,6706.8,-86652.29506494579,-7422.0,8885.3,-5532.519462111784,4615.0,11726.16,5481.047205729119,-10303.0,10779.96,-15305.649057974078
people_with_keeping_distance,2333859.25,-0.06071029397123971,-0.02188283146487924,3972.0,284.29488000000003,16.0,40234.375,235773.26549974293,-3799.0,5970.2,-50599.11780911329,-7440.0,8021.9,-33054.31561512087,3410.0,11862.28,52108.72891382314,-11563.0,10549.66,8215.882648104918
people_with_keeping_distance,2334057.25,-0.17629713051185575,-0.05002075981391439,1493.0,259.29778,17.0,41289.0625,199829.9005784152,-5163.0,4714.6,29627.98766632253,-9570.0,7030.0,34251.95627643159,-15397.0,11899.52,-62210.64374947903,-13887.0,10268.82,43854.85341538314
people_with_keeping_distance,2334281.0,-0.10309551105369219,-0.028637130167723932,221.0,413.38508,14.0,40468.75,242954.28625550045,-6047.0,3427.6,69049.33476079936,-10430.0,5945.8,-40554.215131261444,-16022.0,11232.76,-14630.40703631693,-14122.0,9965.64,56180.33403041895
people_with_keeping_distance,2334472.75,-0.0199346753112392,-0.006149377413743794,15549.0,339.79143999999997,4.0,250195.3125,259203.5986604505,10365.0,5283.8,77081.4722246482,5962.0,6435.6,96302.83835084038,1033.0,11205.0,-17480.23573395249,1766.0,9989.76,44871.76565659212
people_with_keeping_distance,2334692.0,0.05176224226797987,0.012395033991989358,16263.0,359.39438,4.0,250468.75,246050.2318309702,12291.0,7499.6,10276.966331227275,8608.0,7103.2,-22724.189669777872,1339.0,11274.88,-310.28487487189705,3461.0,10039.36,71845.0432477094
people_with_keeping_distance,2335169.0,0.059886730104265644,0.01294961855603591,14008.0,232.58625999999998,5.0,41171.875,195618.74850011984,12515.0,9506.8,-4211.152078295359,6237.0,7738.5,-90753.63480873639,-797.0,11238.24,-59097.6953214402,2572.0,10063.48,-53660.27904347534
people_with_keeping_distance,2335259.75,0.06117249429149981,0.012977282385516525,16113.0,301.82984,17.0,41171.875,173535.84047831022,15892.0,12430.8,-69418.44577719024,9457.0,8572.7,3333.9275662175496,-349.0,11290.56,-2644.9512908934266,5931.0,10157.02,-3714.0496095173003
people_with_keeping_distance,2335456.5,0.055807297318114735,0.010998193353501341,15364.0,246.51812,10.0,40625.0,198003.86296476197,-185.0,15459.4,-61199.73569568852,9096.0,9443.5,24098.911470060877,-929.0,11246.64,-9474.947649102309,6279.0,10260.66,-79557.4591899559
people_with_keeping_distance,2335708.75,0.037715610860552126,0.005789190686359672,14333.0,349.81738,17.0,40937.5,163680.91247835112,-1930.0,15216.2,-82369.31935261909,9149.0,10250.0,-18441.213957451168,-3122.0,11168.24,-36382.2620071111,7136.0,10365.62,-102740.60942114206
people_with_keeping_distance,2335966.25,0.0009025524432998491,-0.003749392832142765,12325.0,311.31674,7.0,41171.875,153937.83057016434,-1683.0,14428.6,-41680.917929955496,8353.0,10964.1,-81835.4349295786,-4231.0,10963.04,-50805.54211769209,6079.0,10468.18,-114082.7489915505
people_with_keeping_distance,2336187.5,0.058789891958244106,0.010842985653260915,10839.0,376.2669,15.0,39882.8125,278594.0525303306,-5274.0,13794.8,105058.21205202039,9346.0,11650.8,78764.15195191541,-5321.0,10734.36,95450.63422608664,5445.0,10560.04,26346.04015679835
people_with_keeping_distance,2336388.0,-0.008860588051650228,-0.006497795584156156,9520.0,281.08222,16.0,40781.25,167874.68209777906,-5844.0,12476.2,-30129.180866982904,9299.0,12453.5,-75079.60415772139,-5678.0,10468.76,-11099.378449877404,4986.0,10642.56,-26698.525151275186
people_with_keeping_distance,2336588.0,0.0421690075239506,0.006503997235996451,8272.0,279.23016,15.0,41445.3125,294611.3490679707,-6061.0,11057.8,130930.43658961958,-7277.0,13258.6,35407.750407520216,-5923.0,10191.72,136454.13790073074,4694.0,10717.32,99649.19016440306
people_with_keeping_distance,2336817.75,0.08367709777123156,0.016452252898168346,6101.0,288.75836,17.0,41289.0625,277761.53479653446,-6224.0,9411.4,123823.70422637012,-10162.0,12313.8,31711.302965564246,-7372.0,9867.96,88244.15154632117,1618.0,10767.78,-18111.248888853588
people_with_keeping_distance,2337047.25,-0.035997878870683994,-0.014242928314063631,4704.0,241.02158,16.0,40781.25,188529.08036761763,-6135.0,7887.2,-90064.97216271298,-9304.0,11157.9,-7089.668132502207,-7902.0,9517.2,874.4344697035558,-9075.0,10772.2,-53508.89541764886
people_with_keeping_distance,2337246.75,-0.14539837454260018,-0.04074896420536285,3686.0,319.378,17.0,41015.625,157934.52074954135,-5834.0,6456.6,-9940.161348237714,-12427.0,10125.7,-15601.319728768867,-7726.0,9160.4,-110893.06036532245,-11663.0,10570.34,-49597.443066809064
people_with_keeping_distance,2337415.5,-0.23609949412481804,-0.061632663049785014,2774.0,201.94616000000002,16.0,40585.9375,208320.97009267518,-5498.0,5107.4,-86290.37897529552,-12590.0,8791.8,10317.107127913216,-8289.0,8814.88,42743.02579069158,-10611.0,10318.84,-700.3627903561573
people_with_keeping_distance,2337642.0,-0.3178579261143774,-0.07856211349217813,2259.0,228.34846,15.0,40664.0625,187951.85688990838,-3842.0,3904.8,-89809.67790662608,-12074.0,7481.3,24270.944411557255,-8392.0,8462.72,-95556.64449685352,-9089.0,10096.32,17986.13732006104
people_with_keeping_distance,2337862.75,-0.39191519355007975,-0.09274140664345565,1330.0,247.73942,16.0,40859.375,188236.76112434015,-3374.0,2950.6,-292.3192432774813,-10995.0,6181.0,34298.93055417581,-8257.0,8089.88,25336.00081473004,-10380.0,9895.96,-92424.50927120596
people_with_keeping_distance,2338125.0,-0.2582841594970574,-0.053269594712305614,28.0,339.51258,20.0,40312.5,292390.75349708257,-3658.0,2015.4,134456.23274754122,-10811.0,4951.3,13796.70096675196,-7627.0,7707.52,23616.331996334484,-9817.0,9662.32,126224.0663256236
people_with_keeping_distance,2338316.25,-0.14573710547912225,-0.022611623073069884,17385.0,306.99084,5.0,40625.0,296662.44596178905,14611.0,4755.2,88341.47586911387,7865.0,5605.9,128787.76386400999,9614.0,8096.72,10290.06265293283,9273.0,9813.12,138020.131319731
people_with_keeping_distance,2338511.75,-0.07746457188946973,-0.004442532675643207,12998.0,312.06651999999997,4.0,40976.5625,209886.25228390878,10739.0,6800.0,21934.3953940004,4726.0,5953.7,-84725.09678406193,6342.0,8305.8,39684.33937181611,6456.0,9910.84,26833.72010659342
people_with_keeping_distance,2338705.25,-0.013474467941200857,0.011787171033640968,16523.0,370.44418,13.0,40937.5,217027.9535142208,15193.0,9652.8,28791.192389880656,10422.0,6778.8,-60733.58128231365,10255.0,8700.48,43123.002019519714,11705.0,10110.46,33086.78843177273
people_with_keeping_distance,2338932.25,0.06172744348026867,0.029959879460001976,16378.0,427.86235999999997,4.0,40585.9375,248416.33160445705,16350.0,12662.4,-43974.42189262551,11674.0,7806.5,59887.251236839424,11194.0,9104.88,66294.20516865476,14887.0,10341.66,71726.72064331919
people_with_keeping_distance,2339186.25,0.08688424423404657,0.034354614491059136,15394.0,226.65296,2.0,41054.6875,206691.36147494038,-1991.0,15735.6,-89971.08448684867,11708.0,8875.5,48756.84072539903,11422.0,9513.28,-29081.904024802556,14825.0,10619.72,30050.28224486721
people_with_keeping_distance,2339384.0,0.12392529074365666,0.04192658092536609,16388.0,365.15126,8.0,41093.75,193890.29425762163,3390.0,15536.2,-15995.958026287146,13614.0,10145.7,-14430.675835053553,14895.0,10009.92,-5939.606320793566,15826.0,10936.1,10225.757671701838
people_with_keeping_distance,2339576.25,0.148351090358797,0.046025480324113924,16650.0,274.3028,3.0,40742.1875,201875.796021298,127.0,16266.6,-15152.157492922794,14391.0,11533.3,13923.939131389634,16429.0,10616.2,-41078.49023420244,-240.0,11257.86,-60164.748306596215
people_with_keeping_distance,2339785.75,0.1673897583048894,0.04838119442988516,15396.0,239.45644,2.0,40585.9375,199186.19010086023,-982.0,16041.2,-49230.141503596824,14066.0,12847.0,10949.428976520081,-153.0,11223.2,-60017.40855959026,-847.0,11227.98,-58398.503190957155
people_with_keeping_distance,2340014.75,0.1774439481288013,0.04812406620882309,15398.0,238.57488,2.0,41210.9375,188773.06607313332,4.0,15845.2,-17918.29540180706,15370.0,14253.8,-103617.68742394925,-865.0,11217.16,-57277.16575783689,882.0,11211.08,-87910.76832126966
people_with_keeping_distance,2340206.25,0.17519662003719677,0.045247101444230824,14907.0,216.34792,8.0,40546.875,206323.56035692905,-1481.0,15747.8,12433.266099307424,-2478.0,15741.7,-90338.88560486,899.0,11162.92,10704.811856809218,-17.0,11218.9,-40036.95634891305
people_with_keeping_distance,2340405.0,0.15920918045952132,0.03897014972542758,15095.0,350.9978,16.0,41015.625,172028.5097213424,-1555.0,15489.2,-29847.286299955624,2097.0,15512.7,-37857.74256256639,-1018.0,11206.4,-1507.330756967829,290.0,11222.32,-82687.93410021765
people_with_keeping_distance,2340604.75,0.13912629426480866,0.03195776890368339,14437.0,212.85446000000002,10.0,41093.75,214017.02219244698,-959.0,15046.6,14830.832091586752,-2086.0,15656.6,-3010.9313217738236,-927.0,11139.36,16013.159227685013,-2025.0,11214.96,37836.23042324334
people_with_keeping_distance,2340864.25,0.10706669829344159,0.021801589890844946,13479.0,286.65706,13.0,41093.75,170253.51653678628,-1919.0,14663.2,-18519.54953634704,-2899.0,15352.2,-78162.81506767077,-854.0,11063.96,6572.604058435158,-2814.0,11155.3,-37225.294077078
people_with_keeping_distance,2341265.0,0.15363032332431634,0.031236184477412193,12753.0,278.56408,17.0,41601.5625,282550.55609882786,-2154.0,14134.2,76226.9957418988,-2641.0,14989.7,75859.19462388748,428.0,11000.76,128612.72552866352,-4702.0,11084.5,82487.38161336564
people_with_keeping_distance,2341308.25,0.083736214004968,0.01347459081654841,10524.0,243.29724,17.0,40507.8125,168457.15079279547,-4571.0,13257.6,-3571.3589285469207,-5864.0,14502.7,-25433.143464826164,-315.0,10928.72,-110136.90173753514,-6032.0,10945.88,-36286.22189506097
people_with_keeping_distance,2341474.75,0.02259475332707951,-0.002364452207104486,9832.0,292.92674,16.0,40664.0625,157711.23404081998,-4605.0,12205.0,-56305.788151627,-6818.0,13847.1,-44164.56198047803,312.0,10888.44,-10163.448056959081,-6328.0,10811.4,-25432.184263423987
people_with_keeping_distance,2341961.25,0.1409904263327626,0.02729839005468348,8164.0,523.47962,15.0,250625.0,255350.28896974082,-5315.0,10950.4,85096.77243295455,-7232.0,12998.5,56164.098868880596,-108.0,10834.2,-39261.06009822988,-7034.0,10651.48,76376.22842208436
people_with_keeping_distance,2342004.75,0.03673851281312979,0.0011483333776081683,7003.0,208.71104,18.0,41210.9375,193241.1806262053,-5750.0,9655.2,-89309.37547262255,-8395.0,12159.2,4468.114553071995,902.0,10783.44,-84520.35417032914,-7192.0,10487.58,35083.96945896535
people_with_keeping_distance,2342173.75,-0.054607139938494594,-0.021608245535121036,6003.0,272.5362,13.0,40039.0625,167236.72137117365,-4521.0,8305.2,-1220.4294216218113,-8904.0,11219.7,-39086.8389857554,1299.0,10779.52,-21292.358996443974,-7470.0,10323.74,-22280.66187903963
people_with_keeping_distance,2342344.0,0.007274847112304798,-0.005251657166793888,4865.0,398.30518,15.0,40742.1875,275920.4843200682,-4967.0,7173.4,118209.25027924823,-10230.0,10215.5,103891.97459872582,1179.0,10785.96,117985.96357052686,-7741.0,10151.58,88265.83842215413
people_with_keeping_distance,2342752.25,0.06594159023852993,0.009903029354868515,4498.0,269.29034,17.0,40742.1875,266451.2447923913,-3666.0,6106.6,11100.955822650489,-9939.0,9155.8,52434.22259994433,1724.0,10818.44,58130.27469971613,-6914.0,9989.42,-2376.336322472489
people_with_keeping_distance,2342794.5,0.09929120664876659,0.018110657727197582,16416.0,303.14344,6.0,41015.625,263464.9512422791,9413.0,7757.0,70223.77061607377,2937.0,9353.7,93211.43470549281,14157.0,11364.12,75513.09435237071,5353.0,10089.5,97887.00694029548
people_with_keeping_distance,2342989.5,0.14181331766156025,0.027867584111344754,16441.0,319.30219999999997,11.0,41015.625,256542.97480329144,10438.0,9644.6,89306.25343211778,3688.0,9649.9,-26007.581295536424,15111.0,11931.4,68306.21367895129,5790.0,10197.06,-26965.526583470462
people_with_keeping_distance,2343183.0,0.16673423043100336,0.0327723559149899,16469.0,324.50308,5.0,40976.5625,271967.85652597895,11604.0,11737.8,-3952.6277940892614,5945.0,10021.5,103510.70573318348,16441.0,12536.96,-20422.89697110362,6882.0,10313.42,109067.09621636884
people_with_keeping_distance,2343379.5,0.19996970177028453,0.03952486181864916,20404.0,527.9811,3.0,40546.875,262427.58368346083,15906.0,14845.6,-4023.661108930479,10572.0,11009.5,104716.34964264085,3019.0,13352.0,-34234.86227832822,12749.0,10529.76,-6346.837817287247
people_with_keeping_distance,2343603.0,0.20903246271850087,0.03958270625641802,14376.0,313.64886,11.0,41093.75,251221.1129173123,-2040.0,16821.2,-12243.838324966782,6212.0,11463.9,-4129.17605242852,1378.0,13231.64,41334.86063340353,6605.0,10664.18,-35151.27039154392
